Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Rating,Reviews,Discount Amount,Cluster,PC1,PC2
Men's Originals Swift Run Shoes,EF5435,7599,8.935903526274423,0,Adidas ORIGINALS,4.5,76,0.0,0,-0.4280024004014227,0.4822008239305077
Women's adidas Running EdgeBounce Shoes,BC1050,8999,8.411832675758411,50,Adidas SPORT PERFORMANCE,4.8,58,4499.5,2,0.26901555101375824,0.019383858336344373
Men's adidas Originals X_PLR S Shoes,EF5507,7599,8.935903526274423,0,Adidas ORIGINALS,3.3,5,0.0,3,-0.6254970083758022,-0.13872400710489136
Women's adidas Running Alphabounce Instinct Shoes,D97319,8999,8.411832675758411,50,Adidas SPORT PERFORMANCE,3.7,29,4499.5,1,0.21732241382692702,-0.2228068680906185
Men's adidas Originals Continental 80 Shoes,EF5985,7999,8.987196820661973,0,Adidas ORIGINALS,2.6,61,0.0,0,-0.3936581347128668,0.38991242209325744
Men's adidas Originals Swift Run Shoes,EF5441,7599,8.935903526274423,0,Adidas ORIGINALS,1.5,84,0.0,0,-0.25679937254560414,0.610906207545965
Women's adidas Sport Inspired Courtset Shoes,F35769,4999,7.824046010856292,50,Adidas CORE / NEO,4.4,57,2499.5,2,0.3116308094314371,-0.06647455512488737
Men's Originals ZX Flux Shoes,EG8776,7599,8.935903526274423,0,Adidas ORIGINALS,2.0,27,0.0,3,-0.48487481785531183,0.08499903710320822
Women's adidas Running Solar Drive Shoes,D97429,9999,8.517193191416238,50,Adidas SPORT PERFORMANCE,2.0,6,4999.5,1,0.2119867920758614,-0.38044943379262897
Women's adidas Running Solar Blaze Shoes,EF0820,7599,8.935903526274423,0,Adidas SPORT PERFORMANCE,2.9,17,0.0,3,-0.5634785324827714,-0.022484452402723065
Men's adidas Originals Lxcon Shoes,EF4027,11999,9.392661928770137,0,Adidas ORIGINALS,3.1,69,0.0,0,-0.4021490301041405,0.5279548859429384
Women's adidas Sport Inspired Court 70s Shoes,CG6732,5599,7.937374696163295,50,Adidas CORE / NEO,1.0,56,2799.5,2,0.46359458710267804,0.002104176693609683
Men's adidas Originals Rivalry RM Shoes,EH2180,12999,9.472704636443673,0,Adidas ORIGINALS,4.0,54,0.0,0,-0.5004169036332929,0.39279273049950175
Men's adidas Originals Team Court Shoes,EF6050,6599,8.794824928014517,0,Adidas ORIGINALS,3.0,15,0.0,3,-0.5690431072564192,-0.06325315639091372
Men's adidas Originals Team Court Shoes,EF6048,6599,8.794824928014517,0,Adidas ORIGINALS,4.9,40,0.0,3,-0.5696953264064026,0.1277002354245919
Unisex adidas Originals Skateboarding 3MC Shoes,EE7290,5999,8.1886891244442,40,Adidas ORIGINALS,3.9,88,2399.6,2,0.27722254804916696,0.31329657295382646
Women's adidas Originals Adilette Slides,EE7449,3999,7.783224016336037,40,Adidas ORIGINALS,1.0,52,1599.6000000000001,2,0.3079859731436984,-0.006487206328187889
Women's adidas Sport Inspired Grand Court Base Shoes,EE7968,3999,8.294049640102028,0,Adidas CORE / NEO,3.1,56,0.0,0,-0.4001740453579865,0.24552427317605724
Women's adidas Sport Inspired Advantage Shoes,F36481,5599,8.11969625295725,40,Adidas CORE / NEO,2.0,68,2239.6,2,0.29928947368494846,0.15869921837796058
Unisex adidas Swim Adilette TND Slides,EG1900,2999,8.006367567650246,0,Adidas CORE / NEO,5.0,55,0.0,0,-0.4765869131827196,0.17255251588094395
Men's Originals Team Court Shoes,EF6049,6599,8.794824928014517,0,Adidas ORIGINALS,2.5,34,0.0,3,-0.47718169330028104,0.11829464194537248
Men's adidas Originals Drop Step Shoes,EF7141,7599,8.935903526274423,0,Adidas ORIGINALS,3.3,31,0.0,3,-0.532297934291781,0.09689030012585165
Men's adidas Originals Drop Step Shoes,EF7140,7599,8.935903526274423,0,Adidas ORIGINALS,1.0,85,0.0,0,-0.22946039449378847,0.6293364085686599
Unisex adidas ORIGINALS KIEL SHOES,CQ1091,6999,8.160518247477505,50,Adidas ORIGINALS,2.4,61,3499.5,2,0.40416967269751997,0.05158152446764991
Men's Originals Drop Step Shoes,EF7134,7599,8.935903526274423,0,Adidas ORIGINALS,2.4,45,0.0,0,-0.43935590057447205,0.24062214459035874
Men's adidas Sports Inspired Lite Racer 2.0 Shoes,EH1097,4599,8.433811582477187,0,Adidas CORE / NEO,2.6,73,0.0,0,-0.3234616488573428,0.42424503532132934
Men's adidas Originals Supercourt Shoes,FV4656,7599,8.935903526274423,0,Adidas ORIGINALS,3.7,33,0.0,3,-0.5441322933703389,0.10751998777869887
Women's adidas Running SenseBoost GO Shoes,G26947,10999,8.794824928014517,40,Adidas SPORT PERFORMANCE,4.8,26,4399.6,1,-0.012052970649998718,-0.1666658899410047
Women's adidas Running Adizero Boston 8 Shoes,F34060,10999,8.794824928014517,40,Adidas SPORT PERFORMANCE,2.5,11,4399.6,1,0.043448564848090954,-0.2595039045336299
Women's adidas Running SenseBoost GO Shoes,G26944,10999,8.794824928014517,40,Adidas SPORT PERFORMANCE,3.8,97,4399.6,2,0.2899609897535353,0.49547863513981844
Men's adidas Originals Superstar MG Shoes,FV3029,7999,8.987196820661973,0,Adidas ORIGINALS,5.0,90,0.0,0,-0.40372643305235417,0.607746056584288
Men's adidas Originals Supercourt Shoes,FV4658,7599,8.935903526274423,0,Adidas ORIGINALS,2.7,46,0.0,0,-0.4500239597696216,0.24406336596017225
Men's adidas Running Jerzo Shoes,CM4831,5299,8.575462099540212,0,Adidas CORE / NEO,3.4,22,0.0,3,-0.5519739027064523,-0.036164686292294246
Men's adidas Originals Deerupt Runner Shoes,EF6270,8999,9.104979856318357,0,Adidas ORIGINALS,3.0,81,0.0,0,-0.34556441936075794,0.5832325010763473
Men's Running Ancho Shoes,CM4705,4999,8.517193191416238,0,Adidas CORE / NEO,1.5,96,0.0,0,-0.19333620836910406,0.6629773544721309
Men's adidas Originals Superstar MG Shoes,FV3031,7999,8.987196820661973,0,Adidas ORIGINALS,3.9,6,0.0,3,-0.6525714577246151,-0.1328595505230929
Men's adidas Originals Swift Run RF Shoes,FV5358,7599,8.935903526274423,0,Adidas ORIGINALS,2.7,24,0.0,3,-0.5288847147637935,0.044697413688005005
MEN'S ADIDAS SPORT INSPIRED CLOUDFOAM LITE RACER SHOES,DB0594,5999,8.006367567650246,50,Adidas CORE / NEO,2.9,13,2999.5,1,0.21569913580176808,-0.4142100593280941
Unisex adidas Originals Marathon Tech Shoes,G27461,11999,8.699514748210191,50,Adidas ORIGINALS,4.3,72,5999.5,2,0.33413529228962074,0.21096228517333965
Men's Running Ancho Shoes,CM4708,4999,8.517193191416238,0,Adidas CORE / NEO,4.9,15,0.0,3,-0.6452170782381574,-0.13475499696377624
Men's adidas Sport Inspired VL Court 2.0 Shoes,DA9868,4999,7.824046010856292,50,Adidas CORE / NEO,5.0,33,2499.5,1,0.19709561695711647,-0.2952064196160036
Men's adidas Sport Inspired Questar Flow Shoes,EE9540,6999,8.34283980427146,40,Adidas CORE / NEO,3.5,95,2799.6000000000004,2,0.31397443461809155,0.4056688959675578
Men's adidas Running Solar Blaze Shoes,DB3483,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,3.4,9,3999.5,1,0.16447781881894757,-0.41800056953031856
MEN'S ADIDAS OUTDOOR NAHA SHOES,CJ0183,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,4.3,88,2999.5,2,0.4180303035542557,0.23921588175266045
MEN'S ADIDAS RUNNING AEROBOUNCE 2 SHOES,AQ0534,8999,8.411832675758411,50,Adidas SPORT PERFORMANCE,3.2,52,4499.5,2,0.32352214687291464,-0.005010714795756432
Men's adidas Running Kalus 1.0 Shoes,CK9502,4599,7.7406644019172415,50,Adidas CORE / NEO,3.8,52,2299.5,2,0.326792758997322,-0.11023769519972465
Men's adidas Running PureBounce+ Street Shoes,BC1041,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,3.9,21,3999.5,1,0.18373837780914254,-0.31862361693764196
Men's adidas Swim Bise Slippers,CM0065,1499,6.802394763324311,40,Adidas CORE / NEO,4.1,38,599.6,1,0.1738989633921873,-0.2756713917551079
Men's Running EnergyFalcon Shoes,EG3013,7599,8.935903526274423,0,Adidas CORE / NEO,3.5,12,0.0,3,-0.609906709280307,-0.07903663084060403
Men's adidas Originals Rivalry Low Shoes,EE4966,7599,8.425077902508432,40,Adidas ORIGINALS,5.0,70,3039.6000000000004,2,0.14946558750270061,0.16335098307510992
MEN'S ADIDAS ORIGINALS SAMBA OG SHOES,B75806,7999,8.987196820661973,0,Adidas ORIGINALS,3.3,96,0.0,0,-0.30145400026777885,0.6939701707845247
Men's adidas Running Bolter Shoes,CK9434,4299,7.673223121121708,50,Adidas CORE / NEO,4.9,83,2149.5,2,0.3894605484452314,0.1425541133553589
Men's Sport Inspired Pok̩mon Phosphere Shoes,EH0833,6999,8.85366542803745,0,Adidas CORE / NEO,4.4,72,0.0,0,-0.4339586818696294,0.43548744898073816
Men's adidas Originals U_Path Run Shoes,G27637,7999,8.987196820661973,0,Adidas ORIGINALS,3.5,27,0.0,3,-0.5582917638794229,0.06493880283587111
Men's adidas Sport Inspired Kaptur Shoes,CL7579,4599,7.7406644019172415,50,Adidas CORE / NEO,2.7,87,2299.5,2,0.5045127272480818,0.22754525771052608
Men's adidas Running Adi Pacer 4.0 Shoes,CK9631,3599,7.495541943884256,50,Adidas CORE / NEO,4.2,44,1799.5,1,0.2933335967163349,-0.21635086068330234
Men's adidas Originals Skateboarding 3MC Shoes,EE6091,5999,8.1886891244442,40,Adidas ORIGINALS,4.0,80,2399.6,2,0.24379503021359744,0.23892624058006467
Men's adidas Outdoor Fassar Sandals,CL9945,2799,7.426549072397305,40,Adidas SPORT PERFORMANCE,4.1,33,1119.6000000000001,1,0.11439388632681213,-0.2713114138428894
Men's adidas Originals Superstar Shoes,FV4189,7999,8.987196820661973,0,Adidas ORIGINALS,2.2,37,0.0,0,-0.4606845306284808,0.17991678216824308
Men's adidas Running 8K Shoes,F34477,5599,7.937374696163295,50,Adidas CORE / NEO,3.1,14,2799.5,1,0.21327376388597513,-0.41784962196025066
Men's adidas Running Duramo 9 Shoes,F34683,6599,8.101677747454572,50,Adidas CORE / NEO,2.5,27,3299.5,1,0.2802673872393045,-0.26683537674134367
MEN'S ADIDAS RUNNING GALAXY 4 SHOES,CP8827,5299,7.882314918980268,50,Adidas CORE / NEO,4.3,18,2649.5,1,0.1734710002476842,-0.41097104086957015
Men's adidas Running Asweerun Shoes,F36998,5599,7.937374696163295,50,Adidas CORE / NEO,2.7,84,2799.5,2,0.4831978665818229,0.22399107964126747
Men's adidas Sport Inspired Court Adapt Shoes,F36457,5999,8.006367567650246,50,Adidas CORE / NEO,1.5,1,2999.5,1,0.23919649371440893,-0.4967244098112791
Men's adidas Originals Yung-96 Chasm Shoes,EE8008,7999,8.476371196895983,40,Adidas ORIGINALS,4.4,51,3199.6000000000004,2,0.10771009857508851,0.010457134343351382
Men's adidas Originals Gazelle Shoes,EE5511,7999,8.476371196895983,40,Adidas ORIGINALS,3.9,78,3199.6000000000004,2,0.22824815071092547,0.26450164259678927
Men's adidas Originals Nizza Shoes,EE5602,5999,8.1886891244442,40,Adidas ORIGINALS,2.4,46,2399.6,1,0.19793339244380775,-0.03920681726206715
Men's adidas Originals Continental 80 Shoes,EE6329,7999,8.476371196895983,40,Adidas ORIGINALS,2.8,44,3199.6000000000004,1,0.15863211466178256,-0.02299952752839346
Men's adidas Originals Samba RM Shoes,EE5506,11999,8.881836305004146,40,Adidas ORIGINALS,4.7,37,4799.6,1,0.029860207501384073,-0.04711910916591444
MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE CLEAN SHOES,F36471,4599,7.7406644019172415,50,Adidas CORE / NEO,3.7,24,2299.5,1,0.23117540502424666,-0.3621025574531454
Men's Originals Samba OG Shoes,EF6551,7599,8.57922858233569,30,Adidas ORIGINALS,4.8,14,2279.7,1,-0.19945072655443072,-0.27524139153919835
Men's adidas Originals Supercourt Shoes,EE6325,7999,8.476371196895983,40,Adidas ORIGINALS,3.8,76,3199.6000000000004,2,0.2258298708218714,0.24825108757411157
Men's adidas Originals Deerupt Runner Shoes,EE5678,8999,8.594154232552366,40,Adidas ORIGINALS,4.5,5,3599.6000000000004,1,-0.06652581208770625,-0.38869977612022977
Men's adidas Originals Rivalry Low Shoes,EE4967,7599,8.425077902508432,40,Adidas ORIGINALS,1.5,85,3039.6000000000004,2,0.36951507204510897,0.3648591001511258
Women's adidas Running Pulseboost HD Winter Shoes,EF8907,12999,8.961879012677683,40,Adidas SPORT PERFORMANCE,4.4,92,5199.6,2,0.23952347391504486,0.4745484166450484
Men's adidas Originals Forest Grove Shoes,EE8972,6599,8.283999304248526,40,Adidas ORIGINALS,4.3,36,2639.6000000000004,1,0.06720149725722241,-0.15241558092880597
Men's adidas Originals Yung-96 Chasm Shoes,EE7239,7999,8.476371196895983,40,Adidas ORIGINALS,2.8,63,3199.6000000000004,2,0.22673913033856735,0.14918015852484184
Women's adidas Running PulseBoost HD Shoes,G26935,12999,8.961879012677683,40,Adidas SPORT PERFORMANCE,1.5,49,5199.6,2,0.2231620537194125,0.13921365208205333
Men's adidas Originals Continental 80 Shoes,EE5394,7999,8.476371196895983,40,Adidas ORIGINALS,3.0,58,3199.6000000000004,2,0.1993144721645142,0.10012246991340162
Women's adidas Adilette Comfort Slides,EH0033,3599,8.1886891244442,0,Adidas CORE / NEO,4.6,41,0.0,3,-0.5189648001713567,0.07066378078053343
MEN'S ADIDAS RUNNING GALAXY 4 SHOES,B75573,5299,7.882314918980268,50,Adidas CORE / NEO,1.0,50,2649.5,2,0.4449565816102113,-0.059154660132827275
Men's adidas Originals POD-S3.2 ML Shoes,EE4883,12999,8.961879012677683,40,Adidas ORIGINALS,3.4,45,5199.6,1,0.11855702116802058,0.06736647044788402
WOMEN'S ADIDAS PUREBOOST X TRAINER 3.0 LL SHOES,DA8964,10999,8.612503371220562,50,Adidas SPORT PERFORMANCE,2.6,2,5499.5,1,0.16624774136863046,-0.40952252702176106
MEN'S ADIDAS RUNNING LEGUS SHOES,CJ8060,5999,8.006367567650246,50,Adidas CORE / NEO,3.2,40,2999.5,1,0.2982301506906398,-0.17515453072753767
WOMEN'S ADIDAS ALPHABOUNCE TRAINER SHOES,B75782,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,2.7,26,3999.5,1,0.25867183254190224,-0.25082970376009994
Women's adidas Running SenseBoost GO Shoes,G27401,10999,8.794824928014517,40,Adidas SPORT PERFORMANCE,4.9,87,4399.6,2,0.20185551581433442,0.3842479007206669
WOMEN'S ADIDAS ALPHABOUNCE TRAINER SHOES,B75780,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,4.2,87,3999.5,2,0.40606800382404623,0.273853372509029
WoMEN'S adidas Outdoor TERREX VOYAGER DLX SHOES,S80807,7999,8.071218539969863,60,Adidas SPORT PERFORMANCE,4.2,43,4799.4,1,0.41122021713675,-0.19354817270011274
Men's adidas Originals ZX Torsion Shoes,EE4791,11999,8.881836305004146,40,Adidas ORIGINALS,2.6,53,4799.6,2,0.18698195663406564,0.13722038225720284
Men's adidas Originals ZX Flux Shoes,S32279,7599,8.935903526274423,0,Adidas ORIGINALS,4.9,65,0.0,0,-0.48643629652199133,0.3750233579679834
WOMEN'S ADIDAS BY STELLA MCCARTNEY PUREBOOST X TRAINING 3.0 SHOES,AC7556,12999,8.779557455883728,50,Adidas SPORT PERFORMANCE,2.6,97,6499.5,2,0.5027734807115998,0.4869978631875263
MEN'S ADIDAS ORIGINALS MATCHCOURT HIGH RX SHOES,B22785,6999,8.160518247477505,50,Adidas ORIGINALS,2.9,91,3499.5,2,0.4879526675920373,0.31407607437391777
Women's adidas Sport Inspired VL Court 2.0 Shoes,F35130,4999,7.824046010856292,50,Adidas CORE / NEO,2.0,98,2499.5,2,0.5726196918432895,0.3500380221591595
MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,B43742,5599,8.11969625295725,40,Adidas CORE / NEO,3.0,28,2239.6,1,0.10839748622774753,-0.22252055577389973
Women's adidas Outdoor Mobe Sandals,CK9814,2499,7.1308988302963465,50,Adidas SPORT PERFORMANCE,1.0,95,1249.5,2,0.6510008742746354,0.2721510603096899
Men's adidas Sport Inspired Videll Shoes,CK9571,3799,7.549609165154532,50,Adidas CORE / NEO,3.3,97,1899.5,2,0.522848821293233,0.2862861895291206
Men's adidas Running Argecy Shoes,F34844,5599,7.937374696163295,50,Adidas CORE / NEO,3.1,59,2799.5,2,0.3745798536467813,-0.010055628676272355
men's Adidas ORIGINALS SKATEBOARDING VARIAL SHOES,CQ1149,7999,8.294049640102028,50,Adidas ORIGINALS,3.7,80,3999.5,2,0.40473034369616306,0.21978686361457228
Women's adidas Sports Inspired Daily 2.0 Shoes,F34739,4999,7.824046010856292,50,Adidas CORE / NEO,3.1,7,2499.5,1,0.19416325633463766,-0.4952219001711531
Men's adidas Outdoor Volantis II Shoes,CK9866,5499,7.919356190660617,50,Adidas SPORT PERFORMANCE,4.5,4,2749.5,1,0.11184683525507699,-0.536979441893286
Men's adidas Originals Deerupt S Shoes,EE5654,10999,8.794824928014517,40,Adidas ORIGINALS,3.1,50,4399.6,2,0.15474189803889898,0.0826758215728235
Men's adidas Originals Superstar Pure Shoes,FV3013,11999,9.392661928770137,0,Adidas ORIGINALS,3.9,10,0.0,3,-0.6516462739263849,-0.021697329348936867
Men's adidas Outdoor Volantis II Shoes,CK9865,5499,7.919356190660617,50,Adidas SPORT PERFORMANCE,2.8,5,2749.5,1,0.19619636917734046,-0.49606577139126884
Women's adidas Originals Pharrell Williams Tennis HU Shoes,D96551,8999,8.411832675758411,50,Adidas ORIGINALS,4.5,27,4499.5,1,0.17214621703503713,-0.2559200252227879
NAHA,CK9784,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,1.5,19,2999.5,1,0.3037189296187313,-0.33360681249768775
Women's adidas Sport Inspired Questar Summer Shoes,F36512,5599,7.937374696163295,50,Adidas CORE / NEO,3.4,36,2799.5,1,0.27788187991253505,-0.22410453705791403
Women's Running Asweego Shoes,EG3115,7599,8.935903526274423,0,Adidas CORE / NEO,3.6,40,0.0,3,-0.5142893553072316,0.17282823141281684
Men's Originals Gazelle Shoes,EF5550,7999,8.987196820661973,0,Adidas ORIGINALS,2.4,18,0.0,3,-0.538293305617007,0.003989851201787409
WoMen's adidas RUNNING KIVARO SL SHOES,CJ3410,4599,7.7406644019172415,50,Adidas CORE / NEO,3.5,24,2299.5,1,0.2406771643359879,-0.35835531253992503
Unisex ADIDAS SKATEBOARDING ADI-EASE VULCANIZED SHOES,CQ1061,6999,8.160518247477505,50,Adidas ORIGINALS,3.5,67,3499.5,2,0.3734174751177168,0.08534420988280161
Women's adidas PUREBOOST X ALL TERRAIN Shoes,BB4014,10999,8.38958706681109,60,Adidas SPORT PERFORMANCE,4.7,96,6599.4,2,0.5663099317991425,0.3342937201247573
Women's adidas Vengeful Boost Running Shoes,AQ6095,10999,8.38958706681109,60,Adidas SPORT PERFORMANCE,2.2,49,6599.4,2,0.5166066738901782,-0.044783889223254325
Men's Originals Drop Step Shoes,EF7135,7599,8.935903526274423,0,Adidas ORIGINALS,1.0,99,0.0,0,-0.1792762776793155,0.7562056509236752
Women's Running CC Cosmic Boost Shoes,B44500,9999,8.294299608857235,60,Adidas SPORT PERFORMANCE,3.1,60,5999.4,2,0.5161728704352455,0.0196206569377792
WOMEN'S ADIDAS SWIM CLOUDFOAM FLIP FLOPS,B43600,3299,7.408530566894626,50,Adidas CORE / NEO,3.3,70,1649.5,2,0.4345755447617237,0.027596447086204512
Men's Originals Ozweego Shoes,EG8735,11999,9.392661928770137,0,Adidas ORIGINALS,2.7,59,0.0,0,-0.4189913092052815,0.4448284883729395
Women's adidas Swim Adilette Aqua Slides,G28713,1799,7.495541943884256,0,Adidas CORE / NEO,3.2,2,0.0,3,-0.5476080928682154,-0.3165033052580095
Unisex adidas Originals Continental Vulc Shoes,EF3538,6599,8.283999304248526,40,Adidas ORIGINALS,2.5,57,2639.6000000000004,2,0.22799350628460374,0.07161348682270058
WOMEN'S ADIDAS ELEVATE SANDALS,CJ9005,2799,7.24422751560335,50,Adidas SPORT PERFORMANCE,1.0,7,1399.5,1,0.3282833557033526,-0.515429626293442
WOMEN'S ADIDAS TENNIS ADIZERO CLUB 2.0 SHOES,AH2156,6999,8.160518247477505,50,Adidas SPORT PERFORMANCE,2.7,0,3499.5,1,0.17125766760970412,-0.5068267560204625
Men's adidas Originals Yung-1 Shoes,FV6447,10999,9.305650551780507,0,Adidas ORIGINALS,4.4,85,0.0,0,-0.4042891102694877,0.630601031658913
Women's ADIDAS TENNIS BARRICADE CLUB SHOES,CM7767,8999,8.411832675758411,50,Adidas SPORT PERFORMANCE,3.6,55,4499.5,2,0.31527236756681903,0.014681061596734712
Unisex ADIDAS RUNNING LITE RACER SHOES,DB0646,3999,7.783224016336037,40,Adidas CORE / NEO,2.0,6,1599.6000000000001,1,0.09558650705172339,-0.442079512917912
Women's adidas Tennis GameCourt Shoes,CG6367,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,4.4,78,2999.5,2,0.37743362617376147,0.1467213718996107
Women's ADIDAS TENNIS ADIZERO CLUB SHOES,CM7741,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,3.5,47,3999.5,1,0.29594097051664653,-0.07551481988045816
WOMEN'S ADIDAS OUTDOOR ELEVATE SANDALS,CJ9006,2799,7.24422751560335,50,Adidas SPORT PERFORMANCE,4.7,21,1399.5,1,0.20268492525061127,-0.4578844148330034
WOMEN'S ADIDAS OUTDOOR TERREX TRACEROCKER SHOES,AC7943,4999,8.006367567650246,40,Adidas SPORT PERFORMANCE,3.6,78,1999.6000000000001,2,0.26510274777154036,0.20540448943524264
WOMEN'S ADIDAS TENNIS ADIZERO CLUB SHOES,CG6364,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,4.4,50,2999.5,2,0.2770653925448154,-0.10701711281042026
Women's adidas Outdoor Terrex Tracerocker Shoes,BC0534,5599,8.11969625295725,40,Adidas SPORT PERFORMANCE,2.4,98,2239.6,2,0.38782334823533654,0.4230673907408387
WOMEN'S ADIDAS OUTDOOR MOBE SANDALS,CK1081,2499,7.1308988302963465,50,Adidas SPORT PERFORMANCE,2.9,89,1249.5,2,0.5392266821783187,0.18217970119623267
Women's adidas Running Asweego Shoes,F37022,6999,8.160518247477505,50,Adidas CORE / NEO,3.4,29,3499.5,1,0.24195432342001782,-0.2571415397670588
Women's adidas Tennis Game Court Shoes,EE3812,5999,8.1886891244442,40,Adidas SPORT PERFORMANCE,2.4,40,2399.6,1,0.17642591380903366,-0.09357934969993092
Women's adidas Tennis CourtJam Bounce Shoes,G26834,8999,8.594154232552366,40,Adidas SPORT PERFORMANCE,2.8,71,3599.6000000000004,2,0.2508214070446106,0.24124966245864493
Women's adidas Tennis SoleMatch Bounce Shoes,G26790,12999,8.961879012677683,40,Adidas SPORT PERFORMANCE,3.1,65,5199.6,2,0.2045012555848797,0.2542291126105937
Women's adidas Running Astrarun Shoes,EH1524,9999,8.85366542803745,30,Adidas SPORT PERFORMANCE,4.7,23,2999.7,1,-0.17284198274033832,-0.14525818027989795
Women's adidas Tennis Adizero Club Shoes,G26548,7999,8.476371196895983,40,Adidas SPORT PERFORMANCE,2.2,81,3199.6000000000004,2,0.3197668441781137,0.3235394905780942
WOMEN'S ADIDAS SWIM ADILETTE COMFORT SLIDES,B42122,2999,7.495541943884256,40,Adidas CORE / NEO,3.6,33,1199.6000000000001,1,0.13379451182354835,-0.25569191813316366
Unisex adidas Badminton Wucht P5.1 Shoes,F99913,7999,8.476371196895983,40,Adidas SPORT PERFORMANCE,2.4,76,3199.6000000000004,2,0.29234218600406064,0.2744818019666541
Men's adidas Running Adizero Boston 8 Shoes,EG7893,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,4.1,29,0.0,3,-0.5947822776007226,0.16436688955179252
Women's adidas Originals Fiorucci Adilette Slides,G28915,4599,7.7406644019172415,50,Adidas ORIGINALS,3.4,5,2299.5,1,0.17732102831507374,-0.5286613761365502
WoMEN'S adidas RUNNING supernova SHOES,BB3484,10999,8.38958706681109,60,Adidas SPORT PERFORMANCE,5.0,46,6599.4,1,0.3728283042084127,-0.12443158422727135
Women's adidas Tennis GameCourt Shoes,EG2015,5999,8.34283980427146,30,Adidas SPORT PERFORMANCE,2.0,66,1799.7,2,0.13094690040555684,0.21466679724978616
Unisex Bascketball Pro Model 2G - Forbidden City Shoes,FW3138,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,3.0,52,0.0,0,-0.453172473896399,0.3393658211741
Women's Running SL20 Shoes,EG2045,10999,9.305650551780507,0,Adidas SPORT PERFORMANCE,3.1,33,0.0,3,-0.5289258229112118,0.18372950913335934
Women's adidas Running Edge Lux 3 Shoes,EE4036,7999,8.987196820661973,0,Adidas SPORT PERFORMANCE,1.0,9,0.0,3,-0.5040422083869789,-0.051338233062465655
Unisex Bascketball Pro Model 2G - Forbidden City + Shoes,FW5423,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,2.4,26,0.0,3,-0.5178662700451964,0.11499324868301802
Women's adidas Running Edge Lux 3 Shoes,EG1287,7999,8.987196820661973,0,Adidas SPORT PERFORMANCE,2.7,14,0.0,3,-0.5668842636744683,-0.03787937112661893
Women's Sport Inspired Roguera Shoes,EG2663,4999,8.517193191416238,0,Adidas CORE / NEO,1.0,96,0.0,0,-0.1695818100897508,0.6723454667551818
Women's Tennis GameCourt Shoes,EG2017,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,2.9,81,0.0,0,-0.32309057861761376,0.5237073724769037
Women's adidas Running Solar Drive 19 Shoes,EE4264,11999,9.392661928770137,0,Adidas SPORT PERFORMANCE,4.0,6,0.0,3,-0.670735472672105,-0.05981930676412289
Women's Running Focus Magnolia Shoes,EG1096,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,3.6,22,0.0,3,-0.5892151450054937,0.05626142424512004
Women's Running SL 20 Shoes,EG2052,10999,9.305650551780507,0,Adidas SPORT PERFORMANCE,4.4,38,0.0,3,-0.5727643595752185,0.20468286089564675
Women's adidas Training FitBounce Trainers,EE4614,7599,8.935903526274423,0,Adidas SPORT PERFORMANCE,5.0,35,0.0,3,-0.5987245693517327,0.10128707332205439
Unisex adidas Badminton Wucht P5.1 Shoes,EH1333,7999,8.987196820661973,0,Adidas SPORT PERFORMANCE,4.3,57,0.0,0,-0.4887614079525174,0.3218124853723085
Women's adidas Running SenseBounce+ Shoes,EF0524,8999,9.104979856318357,0,Adidas SPORT PERFORMANCE,4.4,98,0.0,0,-0.35113887841108704,0.7110572952577521
Women's adidas Running SenseBoost GO Shoes,EF0708,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,3.5,44,0.0,0,-0.5125083030785632,0.31153995538611295
Women's adidas Tennis Adizero Club Shoes,EF2774,6999,8.85366542803745,0,Adidas SPORT PERFORMANCE,3.9,17,0.0,3,-0.6073561710757057,-0.05355931941662878
Women's adidas Running Adizero Boston 8 Shoes,EE5147,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,4.0,20,0.0,3,-0.622292615897013,0.08468171335160701
WOMEN'S ADIDAS RUNNING PUREBOUNCE+ STREET SHOES,BC1031,6999,8.160518247477505,50,Adidas SPORT PERFORMANCE,1.5,27,3499.5,1,0.3250518773366356,-0.2396668905707532
Unisex adidas Swim Adilette Aqua Slides,F35539,1799,7.495541943884256,0,Adidas CORE / NEO,4.6,19,0.0,3,-0.5531825519185446,-0.1886785110766047
